sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
39,3.490966796875,32,1.1279296875,1.66015625,0.85400390625,0.020458984375000003,8915.94375,0.00557499999999996,0.0192314820223948,1.2676338008662267,1.094142167842144,1.1171785269564845
40,3.490966796875,32,1.1279296875,1.66015625,0.61376953125,0.038388671875,8864.584375,0.0055833333333332805,0.0194786459333166,1.2396153470954927,1.080834164949494,1.0987280344062142
41,3.490966796875,32,1.1279296875,1.66015625,0.61376953125,0.020458984375000003,8369.1953125,0.00538333333333328,0.01913968402408658,1.254846137821011,1.0808213960077997,1.1039314201161152
42,1.198486328125,64,0.7041015625,1.96484375,0.60400390625,0.083388671875,-5050.19296875,0.0013187499999999601,0.029342817884877796,1.2140551260979806,1.1675913394437325,1.1006576487287973
43,1.615966796875,64,0.7041015625,1.96484375,0.60400390625,0.083388671875,-3937.571875,0.00168541666666664,0.0293075295421443,1.2254629848608976,1.081026113721296,1.0540536809013654
44,1.198486328125,64,0.7041015625,1.96484375,0.60400390625,0.083388671875,-5050.19296875,0.0013187499999999601,0.029342817884877796,1.2140551260979806,1.1675913394437325,1.1006576487287973
45,1.198486328125,64,0.6279296875,1.96484375,0.60400390625,0.083388671875,-5230.07109375,0.00125624999999998,0.02614182676691526,1.2109645260849038,1.1783416633758774,1.1145839838059928
46,1.198486328125,64,0.7041015625,3.66015625,0.60400390625,0.083388671875,-5095.57890625,0.0013354166666666198,0.02972053310589306,1.2420262403872875,1.2485898883273054,1.1979497648593163
47,1.198486328125,64,0.7041015625,1.96484375,0.86376953125,0.083388671875,-5086.259375,0.0013083333333333,0.02935997054220062,1.2240592684475924,1.09662348305932,1.0337700487800616
48,1.198486328125,64,0.7041015625,1.96484375,0.60400390625,0.065458984375,-5050.19296875,0.0013187499999999601,0.029342817884877796,1.2140551260979806,1.1675913394437325,1.1006576487287973
49,1.198486328125,64,0.6279296875,3.66015625,0.86376953125,0.065458984375,-5165.30859375,0.00129999999999996,0.026376282130206617,1.2271840546109631,1.214815930240171,1.1778786452430963
50,1.615966796875,64,0.6279296875,3.66015625,0.86376953125,0.065458984375,-4321.021875,0.00155624999999998,0.02612178971798802,1.2273382503527077,1.1943113269432772,1.1456906038900065
51,1.615966796875,64,0.7041015625,3.66015625,0.86376953125,0.065458984375,-4196.096875,0.0016104166666666398,0.029439516514932977,1.2188434600941749,1.1385823969750715,1.1067684398060706
52,1.615966796875,64,0.6279296875,1.96484375,0.86376953125,0.065458984375,-4037.38203125,0.0016333333333332998,0.0259375128570964,1.2324111797126058,1.1004501595148337,1.0470817529494283
53,1.615966796875,64,0.6279296875,3.66015625,0.60400390625,0.065458984375,-4196.7296875,0.00162916666666664,0.026455139330073242,1.2316861283841696,1.1793049563448343,1.1351133675254896
54,1.615966796875,64,0.6279296875,3.66015625,0.86376953125,0.083388671875,-4321.021875,0.00155624999999998,0.02612178971798802,1.2273382503527077,1.1943113269432772,1.1456906038900065
55,1.615966796875,64,0.6279296875,3.66015625,0.86376953125,0.065458984375,-4321.021875,0.00155624999999998,0.02612178971798802,1.2273382503527077,1.1943113269432772,1.1456906038900065
56,1.667236328125,16,0.8291015625,1.46484375,0.54150390625,0.072138671875,5142.659375,0.00439166666666662,0.0068692851111453995,1.2320547325524112,1.0826354466510089,1.1159246312513855
57,3.959716796875,16,0.8291015625,1.46484375,0.54150390625,0.072138671875,18396.784375,0.0081583333333333,0.0045181125766091,1.2879904584736581,1.0272159047883664,1.044472379851194
58,1.667236328125,16,0.8291015625,1.46484375,0.54150390625,0.072138671875,5142.659375,0.00439166666666662,0.0068692851111453995,1.2320547325524112,1.0826354466510089,1.1159246312513855
59,1.667236328125,16,1.0029296875,1.46484375,0.54150390625,0.072138671875,5409.234375,0.00444999999999996,0.00816693151507114,1.2128249755733287,1.0441365786377248,1.063382819113866
60,1.667236328125,16,0.8291015625,2.16015625,0.54150390625,0.072138671875,5253.14375,0.004441666666666641,0.00691566560531578,1.2859832689605633,0.8636997952555893,0.9085398282615553
61,1.667236328125,16,0.8291015625,1.46484375,0.55126953125,0.072138671875,5198.23125,0.00439999999999994,0.00683239808939452,1.230745636016975,1.0933999774295533,1.118555566608353
