sample_id,seed,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
15,7,0.865234375,64,0.7421875,3.46875,0.72265625,0.075390625,-4948.34375,0.0010026041666666666,0.03169119361294094,1.2544725830830337,1.2270276889288376,1.2366019610018506
13,7,2.212890625,128,0.8203125,2.34375,0.72265625,0.095078125,-2316.615234375,0.00205078125,0.06817231117278565,1.1411149049370533,0.9771711095633602,0.9551922151028388
16,8,3.150390625,32,1.0703125,3.34375,0.69921875,0.07257812500000001,4828.5078125,0.0047395833333333335,0.019395835255218406,1.3208737714499372,0.7032067766505586,0.7273027776065917
12,8,2.212890625,128,0.8203125,3.46875,0.57421875,0.095078125,-2763.892578125,0.0019401041666666666,0.07011461051404368,1.2561782815609714,1.0314467410894816,0.9945484921113495
15,8,0.865234375,64,0.7421875,3.46875,0.72265625,0.075390625,-4956.4609375,0.0009895833333333334,0.03157457960407603,1.241342573337046,1.2241405945870614,1.18496291674361
17,7,3.677734375,32,1.0703125,3.34375,0.69921875,0.07257812500000001,8522.8359375,0.00625,0.01913582816852106,1.3140916560882743,0.8530835127740681,0.8757720066595603
13,8,2.212890625,128,0.8203125,2.34375,0.72265625,0.095078125,-2658.78515625,0.0019140625,0.06827875627384535,1.1793049370767887,1.039237280499046,1.0012166425448799
14,7,2.212890625,128,0.8203125,2.34375,0.57421875,0.075390625,-3424.654296875,0.0016471354166666668,0.06962278879598396,1.2597571007247226,1.053046007782342,1.0097114182403024
17,8,3.677734375,32,1.0703125,3.34375,0.69921875,0.07257812500000001,7565.265625,0.005729166666666666,0.01799935475976846,1.2045780039900869,0.8313772177148073,0.8364702541840846
19,7,3.150390625,32,0.9921875,3.34375,0.69921875,0.07257812500000001,5116.046875,0.004869791666666666,0.018073260270746322,1.278453501362007,0.7077250524899322,0.7431522183439029
