sample_id,p_new_multiplier,n_robots,gamma_r_scale,lambda_loss,alpha,congestion_tolerance,final_net_energy_per_robot,throughput_per_robot,mean_collision_probability,mean_weighted_search_rest_ratio,final_strategy_entropy,mean_strategy_entropy_final_window
52,2.681640625,32,0.6953125,2.96875,0.51171875,0.06132812500000001,3196.69921875,0.00414062499999995,0.013085066620933901,1.221247709286852,0.6986189648698615,0.7104446209635467
53,2.681640625,32,0.6953125,2.84375,0.91015625,0.06132812500000001,2187.04296875,0.0036848958333333,0.01287534905545655,1.174836053205055,0.9286973315459449,0.9541684212156842
54,2.681640625,32,0.6953125,2.84375,0.51171875,0.064140625,3179.4453125,0.0041145833333333,0.01297232442865565,1.2072453532981564,0.6990405254515041,0.7413608969619088
55,2.271484375,16,1.1171875,2.96875,0.91015625,0.064140625,8507.15625,0.00601562499999995,0.00825831563337135,1.2515027561996535,1.0088399097469598,1.0291137785587159
56,0.806640625,128,1.1953125,4.84375,0.76171875,0.016328125,-3917.51953125,0.0006542968749999501,0.07078674964381525,1.2319624616632168,0.883257945812298,0.7195735003798492
57,0.396484375,128,1.1953125,4.84375,0.76171875,0.016328125,-4509.4521484375,0.0003548177083333,0.06867317566349546,1.2595647841885993,0.930390197230059,0.7293500254939215
58,0.806640625,64,1.1953125,4.84375,0.76171875,0.016328125,-3379.53515625,0.00107421874999995,0.03931636460399665,1.283337800671002,0.9626715518725125,0.7985237053852039
59,0.806640625,128,0.6171875,4.84375,0.76171875,0.016328125,-4433.951171875,0.0005501302083333001,0.03882461789003175,1.2271266637626939,0.9817520909557995,0.8317559572546002
60,0.806640625,128,1.1953125,4.96875,0.76171875,0.016328125,-3917.51953125,0.0006542968749999501,0.07078674964381525,1.232097853250842,0.8831197791545843,0.7197365313146027
61,0.806640625,128,1.1953125,4.84375,0.66015625,0.016328125,-3917.51953125,0.0006542968749999501,0.07078674964381525,1.233185540247543,0.8813297947669917,0.7192279756054418
